,item_id,recommend,user_id,sentiment_analysis,date
21927,220,True,patpat14,2,"April 29, 2013"
21928,620,True,patpat14,2,"April 29, 2013"
21929,4000,True,76561198044521862,0,
21930,218620,True,76561198044521862,1,"August 24, 2015"
21931,440,True,76561198076246961,1,"September 8, 2014"
21932,730,False,iamnewbplayer,2,"March 30, 2015"
21933,384021,True,samsamandhecancan,1,"July 16, 2015"
21934,730,True,4200769711,2,"January 11, 2015"
21935,274940,True,76561198077804963,1,"November 25, 2014"
21936,224600,True,infectumhate,1,"December 15, 2013"
21937,238960,True,infectumhate,2,"October 28, 2013"
21938,207930,True,infectumhate,1,"October 2, 2013"
21939,39120,True,infectumhate,2,"October 28, 2013"
21940,113200,True,infectumhate,1,"October 2, 2013"
21941,24740,True,infectumhate,1,"August 24, 2013"
21942,202970,True,Milzbrandthrox,2,
21943,570,True,Milzbrandthrox,2,
21944,4000,True,76561198064174945,1,"January 10, 2015"
21945,313120,True,JiAltair,2,
21946,251570,True,JiAltair,1,"September 5, 2015"
21947,233450,True,JiAltair,1,"September 5, 2015"
21948,8930,True,JiAltair,1,"September 5, 2015"
21949,72850,True,JiAltair,2,"September 5, 2015"
21950,255710,True,JiAltair,0,"April 21, 2015"
21951,730,True,Wolf2311,2,
21952,730,True,76561197998014300,1,"November 4, 2014"
21953,570,True,pandainutil,1,"October 3, 2013"
21954,299460,False,pandainutil,1,"July 5, 2014"
21955,226700,True,pandainutil,2,"July 24, 2013"
21956,268750,False,pandainutil,1,
21957,232090,True,juzzfuzz,1,
21958,296710,False,absolutezero,0,"May 24, 2015"
21959,391540,True,absolutezero,1,"December 12, 2015"
21960,303210,True,absolutezero,1,"October 3, 2015"
21961,335670,True,absolutezero,1,"June 30, 2015"
21962,234190,True,absolutezero,1,"March 3, 2014"
21963,275850,False,divorahk,1,
21964,365360,True,divorahk,2,
21965,374320,True,divorahk,2,
21966,204060,True,divorahk,2,"September 8, 2014"
21967,238370,False,divorahk,1,"September 18, 2015"
21968,362490,False,divorahk,1,
21969,242680,True,divorahk,2,"September 8, 2015"
21970,570,False,divorahk,1,"August 16, 2015"
21971,242760,False,divorahk,1,"November 27, 2014"
21972,440,True,LordSpambot9000,1,"March 29, 2014"
21973,620,True,LordSpambot9000,2,"May 11, 2013"
21974,570,True,76561198003900936,2,"July 7, 2012"
21975,253650,False,76561198003900936,0,"November 9, 2014"
21976,113200,True,76561198070415543,2,"September 12, 2014"
21977,331500,True,76561198071432694,1,"December 28, 2015"
21978,242920,True,Luxzackian,1,"May 3, 2015"
21979,251570,True,Luxzackian,1,"October 10, 2015"
21980,391540,True,Luxzackian,1,
21981,238460,True,Luxzackian,1,"December 17, 2015"
21982,221380,True,Luxzackian,1,"December 17, 2015"
21983,50620,True,76561197969020980,2,"December 10, 2013"
21984,440,True,76561197969020980,2,"December 14, 2013"
21985,235540,True,76561197969020980,2,"November 9, 2015"
21986,238320,True,76561197969020980,0,"June 22, 2014"
21987,252490,True,76561197969020980,0,"January 11, 2014"
21988,8870,True,76561197969020980,2,"October 31, 2013"
21989,49520,True,76561197969020980,1,"August 6, 2013"
21990,72850,True,76561197969020980,2,"July 17, 2012"
21991,570,True,76561198042397874,1,"February 11, 2014"
21992,4000,True,8498521623,1,
21993,362890,True,maxximo_r,1,"May 6, 2015"
21994,17470,True,maxximo_r,1,"December 4, 2015"
21995,4000,True,SWu3da9W,1,"December 24, 2013"
21996,317360,True,SWu3da9W,1,"August 31, 2015"
21997,208090,True,SWu3da9W,1,"February 2, 2014"
21998,233250,False,MedievalMagik,1,"August 25, 2015"
21999,242860,True,76561198026531048,1,"December 11, 2013"
22000,243870,True,76561198081845576,1,"April 30, 2014"
22001,333930,False,76561198081845576,1,"September 5, 2015"
22002,274920,True,76561198049524520,1,"December 24, 2015"
22003,245550,True,76561198049524520,1,"March 24, 2014"
22004,440,True,76561198049524520,2,"April 20, 2013"
22005,304930,True,76561198063316459,1,"October 15, 2014"
22006,218620,True,76561198063316459,2,"February 3, 2015"
22007,12210,False,76561198063316459,1,"October 15, 2014"
22008,265630,True,76561198063316459,1,"October 15, 2014"
22009,72850,True,76561198063316459,1,"October 15, 2014"
22010,550,True,76561198063316459,1,"October 15, 2014"
22011,4000,True,76561198063316459,0,"October 15, 2014"
22012,230410,True,76561198063316459,2,"October 5, 2014"
22013,202970,True,76561198063316459,2,"June 22, 2014"
22023,218620,True,DorsalRootGanglionInspector,1,
22024,113400,True,mrgoatnipples,2,"June 27, 2013"
22025,440,True,mrgoatnipples,2,"September 24, 2013"
22026,230410,True,mrgoatnipples,2,"August 5, 2013"
22027,330830,True,OriginalPredz,1,"October 20, 2015"
22028,730,True,76561198022115367,1,
22029,25890,True,76561198061354183,1,
22030,570,False,76561198061354183,1,"April 27, 2015"
22031,8500,True,76561198061354183,1,"April 9, 2015"
22032,218230,False,76561198061354183,2,"April 25, 2015"
22033,242860,True,76561198061354183,0,
22034,730,False,76561198061354183,0,"September 29, 2015"
22035,221100,True,76561198061354183,1,"January 29, 2015"
22036,239220,True,76561197997698322,2,"April 11, 2015"
22037,311210,False,Necrosc,1,
22038,22380,False,jadziatuvok,1,"September 24, 2015"
22039,269490,True,jadziatuvok,1,
22040,300550,True,jadziatuvok,1,"December 25, 2015"
22041,206420,True,jadziatuvok,1,"December 11, 2015"
22042,294020,False,jadziatuvok,1,"November 11, 2015"
22043,218040,False,jadziatuvok,1,"July 19, 2015"
22044,284950,False,jadziatuvok,1,"May 2, 2015"
22045,225280,True,jadziatuvok,2,"January 23, 2015"
22046,208520,True,jadziatuvok,1,"March 22, 2014"
22047,38600,True,jadziatuvok,1,"June 28, 2013"
22048,209870,False,76561198063988983,1,
22049,211820,True,shez13,1,"May 23, 2014"
22050,227320,True,shez13,1,"May 23, 2014"
22051,206420,True,NinjaAssasin420,1,"April 25, 2014"
22052,227940,True,fruity8,1,"September 11, 2015"
22053,211420,True,ohsoshiny,1,"June 15, 2015"
22054,245170,True,usginger23,1,"June 5, 2015"
22055,243870,False,usginger23,0,"December 9, 2014"
22056,570,True,usginger23,2,"January 18, 2014"
22057,70000,True,dontplayinpipesanddrains,1,"June 18, 2015"
22058,275200,True,dontplayinpipesanddrains,1,"April 25, 2015"
22059,4000,True,dontplayinpipesanddrains,1,"March 23, 2015"
22060,2640,True,dontplayinpipesanddrains,1,"March 20, 2015"
22061,263320,True,dontplayinpipesanddrains,2,"March 14, 2015"
22062,22380,True,dontplayinpipesanddrains,1,"January 12, 2015"
22063,72750,True,dontplayinpipesanddrains,1,"January 12, 2015"
22064,33930,True,dontplayinpipesanddrains,1,"January 3, 2015"
22065,4560,True,dontplayinpipesanddrains,1,"December 22, 2014"
22066,10500,True,dontplayinpipesanddrains,1,"October 21, 2014"
22067,620,True,Philipsgz,1,
22068,252950,True,moondos,2,
22069,33230,False,76561198132183055,0,"July 25, 2014"
22070,25910,True,pjc001,2,"May 14, 2015"
22071,242860,True,pjc001,1,"October 17, 2014"
22072,295110,True,pjc001,1,"January 16, 2015"
22073,730,True,pulosi,1,
22074,338180,False,PureGeneration,0,
22076,218230,True,76561198015035218,1,"January 6, 2014"
22077,215690,True,oliverkellow,1,
22078,290770,True,oliverkellow,0,
22079,98800,True,oliverkellow,1,"June 25, 2014"
22080,91700,True,oliverkellow,1,"December 10, 2013"
22081,39140,True,RandomSounds,1,"January 6, 2014"
22082,371100,True,vonravend,1,
22083,228260,True,vonravend,1,"December 23, 2013"
22084,384150,False,Rawex,1,"September 29, 2015"
22085,363270,True,Rawex,1,"September 11, 2015"
22086,239450,False,Rawex,1,"September 28, 2013"
22087,356070,True,Rawex,1,"September 7, 2015"
22088,9860,True,Rawex,1,"July 18, 2012"
22089,3483,True,Rawex,1,"November 14, 2013"
22090,41070,True,Rawex,1,"December 6, 2011"
22091,42700,True,Rawex,1,"July 4, 2011"
22092,49600,True,Rawex,2,"December 27, 2011"
22093,105400,False,Rawex,1,"November 10, 2013"
22094,251570,True,76561198059611709,1,"February 16, 2014"
22095,304930,True,76561198059611709,1,"July 26, 2014"
22096,730,True,76561198059611709,1,"February 25, 2014"
22097,250400,True,76561198059611709,0,"December 7, 2013"
22098,386360,True,LimitsAU,1,
22099,10,True,76561198015886143,1,"June 14, 2015"
22100,310560,True,76561197972261430,2,"May 2, 2015"
22101,400800,True,76561197972261430,1,
22102,270150,True,76561197972261430,1,"May 3, 2014"
22103,313160,True,76561197972261430,0,"October 31, 2014"
22104,255710,True,76561197972261430,1,"March 15, 2015"
22105,50130,True,76561198073222743,1,"June 15, 2015"
22106,203770,True,76561198073222743,1,"December 27, 2014"
22107,42960,True,76561198073222743,1,"December 5, 2014"
22108,235600,True,76561198073222743,2,"February 6, 2014"
22109,221100,True,76561198073222743,1,"January 7, 2015"
22110,113200,True,ripvision,1,"October 4, 2012"
22111,70,True,ripvision,1,"September 22, 2012"
22112,307780,True,mcdicky,1,
22113,311210,True,mcdicky,1,"November 15, 2015"
22114,237950,False,yes12429,1,"December 28, 2015"
22115,367500,True,bermudablue,1,
22116,242680,True,bermudablue,1,
22117,730,True,bermudablue,1,
22118,32370,False,76561198042305409,2,"May 3, 2014"
22119,570,True,76561198042305409,0,"May 3, 2014"
22120,221910,True,SaanMcC,1,"December 7, 2013"
22121,319630,True,sadisticsalmon,1,
22122,304430,True,sadisticsalmon,1,
22123,271590,True,sadisticsalmon,2,"April 19, 2015"
22124,8870,True,76561198054589097,2,"December 28, 2013"
22125,383080,True,76561198054914056,1,
22126,233130,True,76561198054914056,1,
22127,333930,False,76561198054914056,1,"October 1, 2015"
22128,113400,True,76561198054914056,1,
22129,274940,True,76561198054914056,1,"December 16, 2015"
22130,220200,True,76561198084710933,1,"May 27, 2015"
22131,107410,True,76561198084710933,1,"May 15, 2014"
22132,45760,True,76561198035718256,1,"September 9, 2014"
22133,310950,False,76561198035718256,1,
22134,222940,True,76561198035718256,0,"April 8, 2015"
22135,230230,True,76561197989039660,1,"July 12, 2014"
22136,357380,False,76561198006527232,1,"October 29, 2015"
22137,440,True,76561198097647283,1,"August 2, 2015"
22138,440,True,SkinnyPirate,1,"August 18, 2012"
22139,225140,True,SkinnyPirate,1,"August 4, 2013"
22140,102700,True,SkinnyPirate,1,"August 4, 2013"
22141,2990,True,SkinnyPirate,0,"August 4, 2013"
22142,108710,True,SkinnyPirate,1,"July 17, 2013"
22143,346110,False,76561198057234651,1,"November 17, 2015"
22144,72850,True,76561198072782272,2,"January 29, 2015"
22145,211280,False,SmokaBluntos,1,"April 4, 2014"
22146,243180,False,SmokaBluntos,0,"May 1, 2014"
22147,12120,True,SmokaBluntos,2,"January 4, 2014"
22148,222900,True,SmokaBluntos,1,"October 15, 2015"
22149,3710,True,SmokaBluntos,1,"January 4, 2015"
22150,230050,True,SmokaBluntos,1,"August 10, 2015"
22151,440,True,76561197977246575,1,"November 4, 2014"
22152,730,True,4123223232,1,"April 19, 2015"
22153,24780,True,chevrcam,2,
22154,440,True,chevrcam,1,
22155,244850,True,markimoo2,2,"May 19, 2014"
22156,730,True,markimoo2,1,"May 26, 2015"
22157,219680,False,markimoo2,1,"May 19, 2014"
22158,11390,False,markimoo2,0,"April 17, 2014"
22159,266510,True,AusRicho,1,"July 1, 2015"
22160,440,True,stabz0r,2,"December 29, 2011"
22161,224260,False,stabz0r,1,"December 15, 2013"
22162,233720,True,stryder1012,1,"January 9, 2014"
22163,316410,True,snipergod31,2,"March 25, 2015"
22164,289881,False,snipergod31,1,"February 22, 2015"
22165,49520,True,snipergod31,1,"January 19, 2015"
22166,322660,True,snipergod31,1,"December 14, 2014"
22167,440,True,snipergod31,0,"August 30, 2014"
22168,221640,True,snipergod31,0,"February 18, 2014"
22169,105600,True,snipergod31,2,"October 20, 2013"
22170,206190,True,snipergod31,2,"September 25, 2013"
22171,440,True,TechEACS,1,
22172,429720,True,TechnoRoadie,1,
22173,249130,True,TechnoRoadie,2,"April 21, 2014"
22174,40800,True,TechnoRoadie,2,"September 13, 2012"
22175,24240,True,76561198067662523,1,"April 14, 2014"
22176,253710,True,76561198067662523,2,"June 25, 2014"
22177,236390,True,76561198067662523,2,"March 12, 2014"
22178,244450,True,76561198067662523,2,"March 27, 2015"
22179,221100,True,LeafyIsH3r3,1,"July 21, 2014"
22180,57300,True,LeafyIsH3r3,1,"July 29, 2014"
22181,433850,False,LeafyIsH3r3,1,
22182,295110,True,LeafyIsH3r3,1,
22183,252950,True,LeafyIsH3r3,1,"July 17, 2015"
22184,207610,True,LeafyIsH3r3,1,"October 31, 2014"
22185,261030,True,LeafyIsH3r3,1,"July 29, 2014"
22186,298260,True,LeafyIsH3r3,2,"July 29, 2014"
22187,219890,True,LeafyIsH3r3,1,"July 23, 2014"
22188,550,True,LeafyIsH3r3,1,"July 11, 2014"
22189,570,True,utarran,1,"October 4, 2015"
22190,359320,True,utarran,1,"December 10, 2015"
22191,301520,True,utarran,1,"August 27, 2014"
22192,304930,True,utarran,2,"July 26, 2014"
22193,72850,True,utarran,1,"June 29, 2014"
22194,218620,True,utarran,2,"June 15, 2014"
22195,104900,False,utarran,2,"April 17, 2014"
22196,72850,True,76561198078007369,1,"December 26, 2013"
22197,236090,True,Legendary_Blu,1,"June 26, 2014"
22199,261530,False,76561197966604253,1,"November 16, 2014"
22200,45770,True,76561198082387555,0,"October 4, 2015"
22201,620,True,gamingislife,2,"January 28, 2015"
22202,440,True,gamingislife,2,"March 14, 2015"
22203,306460,True,gamingislife,2,"January 25, 2015"
22204,105600,True,gamingislife,2,"July 15, 2014"
22205,64000,True,76561198066639843,2,"February 12, 2014"
22206,280220,True,76561198079324266,2,"May 16, 2014"
22207,17710,True,76561198079324266,1,"March 13, 2015"
22208,244850,True,76561198079324266,1,"October 10, 2014"
22209,227940,True,76561198079324266,1,"August 4, 2014"
22210,730,True,tyronelannsiter,1,"December 23, 2015"
22211,208090,True,Dead_Earth,2,"February 2, 2014"
22212,208090,True,Customurl1,2,"March 20, 2014"
22213,272060,True,76561197999673239,1,"February 24, 2015"
22214,230410,True,76561197999673239,1,
22215,379720,True,Walrusrick,1,
22216,4000,True,yeannahwayno,2,"August 15, 2014"
22217,252490,True,yeannahwayno,1,"May 13, 2014"
22218,49520,True,yeannahwayno,2,"February 14, 2014"
22219,262060,True,Theta5Who,2,"February 5, 2015"
22220,48720,True,Theta5Who,1,
22221,282070,True,Theta5Who,1,"December 15, 2014"
22222,313730,True,Theta5Who,1,"October 4, 2014"
22223,214950,True,76561198078241519,1,"September 27, 2014"
22224,365590,True,76561198044052496,1,
22225,221100,True,76561198083933218,1,"February 13, 2014"
22226,233250,True,76561198083933218,1,"September 9, 2014"
22227,270550,False,76561198072402200,0,
22228,391540,True,76561198087950285,2,"December 18, 2015"
22229,232790,True,76561198087950285,1,"April 25, 2014"
22230,39120,True,76561198005343510,1,"July 4, 2011"
22231,212160,True,Reaper_yU,1,"March 26, 2015"
22232,230410,True,Reaper_yU,1,"March 26, 2015"
22233,34900,True,Reaper_yU,1,"June 19, 2015"
22234,11610,True,Reaper_yU,1,"March 26, 2015"
22235,113400,True,Reaper_yU,0,"January 15, 2014"
22236,440,True,Reaper_yU,1,"November 19, 2013"
22237,4000,True,Gabo9,1,"March 30, 2014"
22238,220,True,Gabo9,1,"March 28, 2014"
22239,240,True,Gabo9,1,"March 30, 2014"
22240,730,True,Gabo9,1,"March 28, 2014"
22241,269170,True,76561198069536565,1,
22242,393380,True,76561198069536565,2,
22243,496240,True,76561198069536565,1,
22244,292030,True,76561198069536565,2,
22245,477270,True,76561198069536565,2,
22246,238070,True,76561198069536565,2,"May 29, 2013"
22247,203140,True,76561198069536565,2,"March 21, 2013"
22248,204100,True,76561198069536565,1,"March 21, 2013"
22249,298600,True,76561198118874302,2,
22250,395980,False,76561198118874302,1,
22251,317400,True,76561198118874302,1,
22252,35480,True,76561198118874302,2,
22253,270550,True,76561198118874302,2,
22254,620,True,76561198118874302,1,"November 26, 2015"
22255,252490,True,76561198118874302,2,"November 17, 2015"
22256,113400,True,kanzabrand,1,"March 5, 2015"
22257,213670,True,kanzabrand,2,"September 27, 2014"
22258,440,True,kanzabrand,2,"August 10, 2014"
22259,570,True,kanzabrand,1,"January 18, 2014"
22260,221910,True,76561198072397755,2,
22261,730,True,cyanpile28,1,"March 11, 2015"
22262,238320,True,stalkerzebra,1,"June 27, 2014"
22263,17470,True,stalkerzebra,1,"June 27, 2014"
22264,105600,True,tygewalker,1,"November 29, 2015"
22265,44320,True,76561198056455203,1,"March 3, 2014"
22266,550,True,76561198056455203,1,"December 30, 2013"
22267,440,True,praquefazeissu,1,"December 20, 2013"
22268,227940,False,crossfire3240,1,"February 23, 2015"
22269,299460,False,Bananasbananas,1,
22270,366040,True,Bananasbananas,2,
22271,216110,True,Bananasbananas,2,"April 4, 2015"
22272,278360,False,Bananasbananas,1,
22273,21000,True,Bananasbananas,2,"April 10, 2015"
22274,303390,False,Bananasbananas,1,"April 10, 2015"
22275,319630,True,Bananasbananas,2,"April 3, 2015"
22276,500,True,Bananasbananas,2,"February 24, 2014"
22277,208090,False,64723864,1,"August 5, 2014"
22278,104900,True,chanonth1,1,"August 30, 2014"
22279,304930,True,chanonth1,1,"August 16, 2014"
22280,440,True,76561198091582959,2,"October 8, 2014"
22281,339800,True,76561198068181829,2,
22282,313730,True,76561198068181829,2,
22283,337320,True,76561198068181829,2,
22284,340730,True,76561198068181829,0,
22285,34330,True,76561198068181829,2,"December 26, 2015"
22286,223470,True,diszterstartex,1,"December 14, 2013"
22287,204360,True,Ahahahahahahahahahahahadick,2,"June 7, 2014"
22289,375230,False,76561198012943559,1,
22290,346110,False,76561198012943559,1,
22291,6060,True,76561198012943559,2,"May 10, 2014"
22292,440,True,76561198012943559,1,"July 5, 2011"
22293,209160,True,76561198051966070,2,"March 29, 2014"
22294,248820,True,ninjatomato,2,"July 7, 2014"
22295,113400,False,ninjatomato,0,"October 26, 2014"
22296,359550,True,Plka,0,
22297,24010,True,Plka,1,"November 30, 2015"
22298,218620,False,Plka,0,
22299,218310,True,76561198072074537,1,"February 25, 2014"
22300,214190,True,76561198072074537,1,
22301,214420,False,76561198072074537,2,"January 20, 2015"
22302,224260,True,76561198072074537,1,"October 19, 2014"
22303,305260,True,76561198072074537,1,"August 15, 2014"
22304,570,True,coolguyfromph,1,"June 15, 2013"
22305,570,True,xxxzetaxxx,1,"February 20, 2015"
22306,4000,True,EverythingSpot,2,"January 25, 2014"
22307,301520,True,xxxextremenoobxxx,1,"August 18, 2014"
22308,373680,True,AguiaAfricana,1,"November 11, 2015"
22309,440,True,Dante1899,1,
22310,218620,True,renanhr,1,"June 19, 2014"
22311,310380,True,76561198060557951,1,"December 6, 2014"
22312,17080,False,76561198060557951,0,"June 14, 2014"
